log_id,customer_id,timestamp,event_type,screen_name,duration_seconds,app_version,os
1213,3305,2025-12-08 20:20:29,cart_add,Product,272,1.2,Android
1214,1290,2025-09-20 08:16:52,purchase,Home,121,1.1,iOS
1215,2087,2025-09-12 11:25:25,browse,Cart,187,2.0,Android
1216,930,2025-07-09 10:12:10,browse,Cart,505,2.0,Android
1217,3733,2025-07-21 20:43:22,login,Home,324,1.0,iOS
1218,233,2025-12-20 02:32:38,purchase,Home,508,1.2,iOS
1219,4315,2025-12-24 07:19:58,login,Product,276,2.0,Android
1220,4387,2025-11-05 05:39:38,search,Profile,529,1.0,iOS
1221,1221,2025-09-06 04:15:58,purchase,Cart,193,1.1,Android
1222,4962,2025-08-22 23:22:22,login,Home,101,2.0,Android
1223,3957,2025-11-12 13:03:57,login,Product,187,1.1,iOS
1224,1822,2025-10-08 22:40:11,purchase,Profile,474,1.1,iOS
1225,2307,2025-08-21 16:38:53,logout,Profile,228,1.0,iOS
1226,4307,2025-08-18 03:09:20,browse,Home,235,1.2,iOS
1227,1574,2025-11-14 01:52:04,purchase,Checkout,428,1.1,iOS
1228,805,2025-09-16 17:50:02,browse,Product,501,1.2,iOS
1229,2226,2025-08-06 01:06:39,logout,Checkout,337,1.1,Android
1230,1403,2025-12-26 17:39:41,search,Cart,257,1.0,Android
1231,4596,2025-11-24 03:26:29,browse,Checkout,549,1.2,Android
1232,454,2025-09-23 19:53:33,search,Profile,563,1.1,Android
1233,243,2025-09-16 02:09:14,browse,Checkout,589,1.2,Android
1234,299,2025-12-08 12:44:42,login,Profile,476,1.1,Android
1235,1486,2025-07-20 22:42:57,login,Product,185,1.0,Android
1236,4789,2025-11-02 03:04:28,search,Product,413,1.0,iOS
1237,4347,2025-12-03 18:41:07,login,Home,240,2.0,Android
1238,1038,2025-11-28 13:20:39,purchase,Product,549,1.1,Android
1239,4814,2025-10-11 00:28:48,search,Product,258,2.0,Android
1240,656,2025-11-08 15:30:20,browse,Checkout,153,1.2,iOS
1241,1772,2025-07-30 23:26:46,purchase,Home,514,1.2,iOS
1242,2023,2025-11-14 21:43:33,browse,Cart,374,1.0,iOS
1243,4001,2025-12-16 07:15:04,purchase,Product,361,1.1,iOS
1244,3154,2025-11-20 17:32:29,purchase,Checkout,226,1.2,Android
1245,2180,2025-12-10 03:48:50,browse,Home,360,2.0,iOS
1246,3439,2025-08-09 10:04:13,purchase,Home,176,1.1,iOS
1247,3138,2025-08-25 08:17:37,browse,Product,372,1.0,iOS
1248,3869,2025-07-06 22:06:08,browse,Profile,34,1.1,Android
1249,2505,2025-08-19 15:49:55,login,Profile,345,2.0,iOS
1250,194,2025-11-04 21:58:43,purchase,Product,580,1.0,iOS
1251,4784,2025-08-26 01:26:44,login,Checkout,117,2.0,Android
1252,4145,2025-11-08 17:22:08,login,Home,439,1.1,iOS
1253,3235,2025-10-30 23:32:59,logout,Checkout,584,1.2,iOS
1254,1270,2025-08-27 03:42:40,login,Product,198,2.0,Android
1255,2642,2025-11-18 13:15:34,cart_add,Product,390,2.0,Android
1256,3821,2025-08-02 13:01:07,logout,Product,221,2.0,iOS
1257,1531,2025-12-22 08:48:14,login,Product,272,1.2,Android
1258,1554,2025-09-08 13:23:19,purchase,Cart,226,1.0,Android
1259,318,2025-10-31 23:40:50,cart_add,Profile,276,1.1,iOS
1260,4418,2025-11-02 11:46:01,login,Checkout,121,2.0,iOS
1261,4177,2025-11-18 16:44:43,cart_add,Checkout,282,1.1,iOS
1262,3439,2025-10-16 02:03:28,search,Home,376,1.2,Android
1263,2979,2025-10-17 11:02:06,cart_add,Home,98,1.1,Android
1264,4122,2025-09-09 11:16:59,purchase,Checkout,96,1.2,iOS
1265,2326,2025-10-12 19:44:44,search,Cart,13,1.0,iOS
1266,1650,2025-12-28 11:42:01,login,Product,512,1.2,iOS
1267,3859,2025-09-24 02:35:01,purchase,Checkout,564,1.1,Android
1268,2339,2025-09-10 04:27:36,purchase,Home,132,1.1,Android
1269,4632,2025-10-19 14:23:45,purchase,Profile,134,1.2,Android
1270,4010,2025-07-01 19:03:51,logout,Cart,477,2.0,Android
1271,1314,2025-07-09 05:13:23,browse,Profile,244,2.0,Android
1272,3592,2025-08-14 04:12:06,purchase,Checkout,33,2.0,Android
1273,4267,2025-10-20 10:10:12,purchase,Product,456,1.2,Android
1274,2136,2025-12-15 23:09:54,purchase,Checkout,120,1.0,iOS
1275,2267,2025-10-27 17:42:46,search,Checkout,405,1.2,Android
1276,1735,2025-07-12 16:14:39,browse,Home,133,1.1,iOS
1277,138,2025-12-25 18:29:04,browse,Cart,581,1.1,Android
1278,4489,2025-11-11 03:21:28,search,Profile,274,1.0,iOS
1279,609,2025-09-23 02:36:13,purchase,Product,473,1.0,Android
1280,229,2025-11-04 23:11:49,browse,Product,447,1.1,Android
1281,4043,2025-12-26 22:16:16,logout,Checkout,578,1.2,Android
1282,3131,2025-07-30 23:23:06,login,Profile,407,1.0,iOS
1283,3102,2025-12-25 22:16:28,login,Home,125,1.0,iOS
1284,4911,2025-09-04 06:43:34,cart_add,Profile,489,1.0,Android
1285,3031,2025-11-09 02:05:10,cart_add,Profile,57,1.1,iOS
1286,4222,2025-07-17 09:44:27,browse,Checkout,366,1.1,Android
1287,3349,2025-09-16 21:52:04,browse,Profile,54,1.1,iOS
1288,4266,2025-07-23 16:45:02,purchase,Home,251,1.1,Android
1289,2048,2025-08-06 02:50:29,logout,Profile,163,1.2,Android
1290,3338,2025-12-01 03:55:15,browse,Profile,592,1.0,Android
1291,509,2025-10-23 02:59:37,cart_add,Cart,97,1.2,Android
1292,106,2025-10-18 15:43:52,login,Product,55,2.0,iOS
1293,4449,2025-07-01 10:06:38,purchase,Home,480,1.0,Android
1294,3444,2025-07-28 03:38:14,browse,Product,468,2.0,iOS
1295,1528,2025-09-07 02:59:04,purchase,Home,265,1.2,Android
1296,4790,2025-12-15 12:11:41,logout,Product,121,1.0,Android
1297,4219,2025-09-13 16:27:45,purchase,Cart,393,2.0,iOS
1298,4851,2025-12-07 11:18:53,logout,Product,454,1.0,Android
1299,3468,2025-11-06 04:36:23,logout,Home,341,1.1,iOS
1300,3289,2025-09-13 01:54:12,login,Checkout,193,1.2,Android
1301,4065,2025-12-14 18:04:06,login,Cart,276,1.0,iOS
1302,3899,2025-09-19 17:15:05,login,Cart,238,1.1,iOS
1303,1751,2025-10-13 09:45:26,cart_add,Checkout,486,1.2,Android
1304,18,2025-10-18 05:11:32,search,Profile,134,1.0,iOS
1305,2272,2025-09-19 01:03:26,cart_add,Home,71,1.2,Android
1306,3891,2025-09-18 00:21:38,browse,Cart,528,1.1,iOS
1307,4390,2025-10-18 04:42:21,purchase,Checkout,467,1.0,Android
1308,4621,2025-09-04 14:19:06,browse,Home,70,2.0,Android
1309,1627,2025-09-18 18:21:09,cart_add,Product,131,1.1,iOS
1310,2238,2025-08-21 17:01:29,search,Home,271,2.0,iOS
1311,3972,2025-10-02 04:21:46,logout,Home,572,1.0,iOS
1312,64,2025-11-13 18:04:12,logout,Profile,422,1.2,Android
1313,209,2025-09-12 03:23:15,search,Checkout,454,1.0,Android
1314,4189,2025-08-07 04:50:35,search,Profile,359,1.1,iOS
1315,1359,2025-10-25 22:43:18,search,Cart,202,1.1,Android
1316,3454,2025-08-13 20:01:02,search,Product,127,1.2,Android
1317,4684,2025-08-12 18:25:27,logout,Cart,270,1.1,Android
1318,2653,2025-07-13 14:27:39,purchase,Product,559,1.1,Android
1319,650,2025-12-04 18:46:32,logout,Cart,325,1.0,iOS
1320,425,2025-11-25 18:12:38,logout,Home,448,2.0,iOS
1321,4100,2025-10-04 20:41:05,cart_add,Cart,426,2.0,Android
1322,1276,2025-09-20 22:58:59,cart_add,Checkout,537,1.2,iOS
1323,2944,2025-12-21 20:35:28,cart_add,Product,285,1.0,Android
1324,2120,2025-07-20 06:41:18,purchase,Product,205,1.0,iOS
1325,4858,2025-08-22 01:56:29,browse,Checkout,503,1.2,Android
1326,2044,2025-10-30 11:25:51,cart_add,Home,346,1.1,iOS
1327,1039,2025-11-07 19:22:22,cart_add,Checkout,16,1.0,iOS
1328,1840,2025-10-03 00:49:27,browse,Home,217,1.1,Android
1329,4359,2025-07-17 10:26:54,logout,Home,137,1.2,Android
1330,3701,2025-07-21 03:49:07,cart_add,Cart,187,1.2,Android
1331,1796,2025-07-06 21:58:03,logout,Cart,420,1.1,iOS
1332,3080,2025-10-10 02:28:54,browse,Home,509,1.0,iOS
1333,356,2025-07-25 23:32:54,search,Checkout,11,1.0,iOS
1334,1947,2025-12-16 22:17:07,cart_add,Product,332,1.2,iOS
1335,1166,2025-07-09 14:55:55,login,Checkout,292,1.1,Android
1336,4821,2025-12-29 15:51:03,search,Profile,54,1.2,iOS
1337,1657,2025-12-01 18:03:15,purchase,Profile,398,1.2,iOS
1338,2695,2025-10-01 03:54:32,browse,Product,521,1.0,iOS
1339,3364,2025-11-09 22:20:49,purchase,Checkout,193,1.1,Android
1340,3364,2025-07-17 13:34:58,login,Home,229,1.0,Android
1341,3392,2025-10-19 16:00:47,login,Checkout,450,1.1,iOS
1342,1923,2025-07-17 23:04:53,purchase,Profile,155,1.1,Android
1343,2642,2025-08-11 00:53:49,logout,Product,600,1.0,Android
1344,4945,2025-11-17 03:33:05,logout,Profile,357,1.0,iOS
1345,2739,2025-09-09 23:00:09,cart_add,Product,110,2.0,iOS
1346,2771,2025-11-06 04:35:18,cart_add,Cart,268,1.1,iOS
1347,1767,2025-08-13 23:49:47,search,Checkout,522,1.1,iOS
1348,4989,2025-08-28 13:31:35,logout,Product,423,1.2,Android
1349,680,2025-11-08 06:05:25,search,Checkout,30,1.0,iOS
1350,2893,2025-10-19 20:37:03,logout,Checkout,328,1.0,Android
1351,1905,2025-12-12 16:57:51,logout,Profile,340,1.0,iOS
1352,1411,2025-07-25 12:36:46,logout,Product,433,1.1,iOS
1353,4874,2025-11-07 05:56:10,login,Product,84,1.1,Android
1354,4606,2025-11-26 14:23:15,search,Home,292,2.0,Android
1355,4949,2025-12-09 08:28:42,cart_add,Cart,158,1.1,iOS
1356,2702,2025-11-16 10:58:42,browse,Profile,467,2.0,iOS
1357,1969,2025-12-14 03:01:33,logout,Profile,108,2.0,iOS
1358,3172,2025-07-17 15:29:24,login,Cart,46,1.0,Android
1359,2799,2025-11-01 20:54:20,login,Cart,374,2.0,Android
1360,2393,2025-12-14 03:24:34,login,Profile,277,1.2,iOS
1361,3800,2025-09-15 03:51:56,login,Cart,377,2.0,iOS
1362,4011,2025-11-28 19:31:36,login,Home,230,2.0,iOS
1363,1092,2025-08-10 19:31:00,search,Profile,58,1.2,iOS
1364,3508,2025-07-06 09:35:23,purchase,Cart,258,1.0,iOS
1365,388,2025-07-06 03:44:55,purchase,Home,452,2.0,Android
1366,713,2025-09-17 19:27:26,cart_add,Product,255,1.1,Android
1367,171,2025-09-08 00:54:55,login,Checkout,160,2.0,Android
1368,3849,2025-07-05 05:45:12,login,Home,465,2.0,iOS
1369,4192,2025-10-04 09:08:20,logout,Product,575,1.2,Android
1370,897,2025-12-12 19:25:17,purchase,Product,8,1.1,Android
1371,621,2025-08-31 17:08:48,browse,Profile,172,1.0,Android
1372,3548,2025-07-30 01:06:01,search,Cart,277,1.0,iOS
1373,4918,2025-11-10 17:09:25,cart_add,Home,177,1.2,Android
1374,2313,2025-12-01 21:29:36,logout,Cart,133,1.1,iOS
1375,675,2025-10-13 18:53:05,cart_add,Cart,356,2.0,iOS
1376,3092,2025-10-14 07:29:14,cart_add,Home,309,1.2,Android
1377,3721,2025-10-30 10:27:06,logout,Profile,37,1.2,Android
1378,442,2025-09-21 23:33:42,cart_add,Checkout,449,1.1,iOS
1379,125,2025-12-18 19:21:10,browse,Checkout,41,1.1,iOS
1380,2563,2025-08-26 11:47:33,purchase,Checkout,340,1.0,iOS
1381,460,2025-08-17 00:16:41,purchase,Home,578,1.1,Android
1382,3812,2025-08-16 12:45:04,cart_add,Product,105,1.2,iOS
1383,3773,2025-07-17 00:36:52,cart_add,Home,276,1.1,iOS
1384,3665,2025-08-27 17:43:51,browse,Cart,80,1.0,Android
1385,4877,2025-07-24 22:52:21,purchase,Profile,67,1.2,iOS
1386,683,2025-09-30 06:41:00,search,Profile,21,2.0,Android
1387,4994,2025-08-19 11:22:07,logout,Home,372,1.2,Android
1388,3090,2025-07-24 22:53:16,purchase,Home,530,2.0,Android
1389,292,2025-08-08 18:57:58,logout,Checkout,458,1.1,iOS
1390,2033,2025-12-16 01:39:40,search,Home,530,1.2,Android
1391,768,2025-10-30 11:07:50,cart_add,Product,365,1.2,iOS
1392,314,2025-09-02 03:35:15,login,Cart,253,1.2,Android
1393,4015,2025-11-25 08:03:42,logout,Product,88,2.0,iOS
1394,1441,2025-12-16 23:29:14,search,Product,546,1.1,iOS
1395,1885,2025-10-13 19:46:22,purchase,Product,332,1.0,Android
1396,4770,2025-10-30 23:33:59,login,Cart,151,2.0,iOS
1397,1192,2025-08-09 08:18:45,browse,Cart,109,1.2,Android
1398,247,2025-09-21 14:36:51,login,Cart,504,1.2,iOS
1399,631,2025-11-05 14:06:28,search,Product,513,1.2,Android
1400,438,2025-09-05 23:00:23,logout,Profile,16,1.0,iOS
1401,2544,2025-09-01 09:30:46,login,Checkout,592,2.0,iOS
1402,3639,2025-07-04 10:27:35,logout,Product,374,1.2,Android
1403,936,2025-11-12 13:38:03,logout,Cart,314,2.0,Android
1404,3144,2025-09-27 20:23:50,login,Product,18,1.0,iOS
1405,862,2025-10-19 08:44:50,purchase,Profile,474,2.0,iOS
1406,3602,2025-07-24 05:50:51,search,Checkout,214,1.0,iOS
1407,4063,2025-08-23 17:05:19,browse,Cart,386,1.0,iOS
1408,2472,2025-09-25 05:52:05,purchase,Cart,327,2.0,Android
1409,5000,2025-08-29 04:22:57,search,Cart,396,1.0,Android
1410,536,2025-08-22 01:28:59,logout,Cart,499,1.1,Android
1411,3685,2025-10-07 04:10:22,logout,Cart,245,1.0,Android
1412,4283,2025-11-16 21:21:08,purchase,Profile,445,1.0,iOS
1413,3989,2025-09-18 07:06:33,cart_add,Cart,49,1.2,iOS
1414,4163,2025-12-09 15:27:22,cart_add,Checkout,148,2.0,Android
1415,1571,2025-11-15 02:44:44,login,Checkout,25,1.2,iOS
1416,1095,2025-08-20 18:30:55,search,Profile,320,1.1,iOS
1417,3304,2025-07-24 20:44:46,login,Cart,195,1.0,Android
1418,260,2025-09-07 13:29:20,search,Cart,98,1.1,Android
1419,4946,2025-12-22 03:06:15,cart_add,Profile,440,1.1,iOS
1420,4193,2025-11-16 00:46:25,search,Home,583,1.2,Android
1421,2792,2025-12-06 00:26:34,login,Checkout,87,1.1,Android
1422,4636,2025-10-30 15:52:32,search,Checkout,324,1.0,iOS
1423,2694,2025-12-10 20:33:18,login,Profile,380,2.0,Android
1424,1134,2025-11-19 23:32:55,search,Home,472,1.1,iOS
1425,3407,2025-11-24 18:22:27,login,Home,103,1.0,Android
1426,3246,2025-12-24 07:38:51,cart_add,Home,230,1.2,Android
1427,4274,2025-10-05 22:43:05,logout,Product,193,1.2,Android
1428,4457,2025-12-22 15:45:09,logout,Home,504,1.0,Android
1429,1705,2025-09-27 22:17:05,browse,Home,144,1.1,iOS
1430,3027,2025-10-07 02:43:58,cart_add,Cart,289,1.2,Android
1431,4685,2025-10-15 20:54:11,login,Cart,157,1.2,Android
1432,4558,2025-08-09 23:22:14,browse,Product,164,1.0,Android
1433,818,2025-08-12 08:37:38,browse,Profile,530,1.2,Android
1434,697,2025-09-10 03:06:38,cart_add,Home,450,1.1,iOS
1435,785,2025-09-08 23:30:27,logout,Product,549,2.0,Android
1436,1293,2025-12-25 18:27:14,cart_add,Home,262,1.1,Android
1437,3168,2025-09-08 14:51:17,purchase,Product,134,1.1,Android
1438,1973,2025-10-10 18:14:51,logout,Checkout,200,1.1,iOS
1439,415,2025-11-18 04:38:33,search,Checkout,456,1.0,Android
1440,4500,2025-07-06 15:54:25,login,Checkout,42,1.0,iOS
1441,1494,2025-11-02 06:41:45,cart_add,Profile,290,1.2,Android
1442,938,2025-07-26 19:03:59,login,Home,332,1.0,iOS
1443,2268,2025-07-10 18:38:50,search,Checkout,416,2.0,iOS
1444,2227,2025-12-08 13:48:02,purchase,Checkout,562,1.2,iOS
1445,995,2025-08-22 20:33:07,purchase,Product,432,1.0,Android
1446,2618,2025-11-03 21:53:35,purchase,Profile,44,1.2,Android
1447,2810,2025-12-15 20:25:36,search,Cart,93,1.0,iOS
1448,617,2025-06-30 22:37:56,login,Product,45,1.0,iOS
1449,717,2025-07-30 01:24:29,login,Home,468,1.2,iOS
1450,1643,2025-09-07 14:23:28,logout,Profile,96,1.1,Android
1451,918,2025-08-11 07:24:49,logout,Profile,198,2.0,iOS
1452,4168,2025-09-04 06:03:45,search,Checkout,439,1.0,iOS
1453,2532,2025-07-17 12:11:43,login,Profile,278,2.0,Android
1454,1752,2025-10-13 07:44:58,browse,Cart,145,1.1,Android
1455,4539,2025-09-19 16:40:58,browse,Product,487,2.0,Android
1456,1960,2025-10-10 02:56:18,browse,Profile,284,1.0,Android
1457,2482,2025-08-15 03:34:25,login,Home,594,1.2,Android
1458,3628,2025-11-15 22:28:16,logout,Checkout,552,1.1,Android
1459,1417,2025-09-06 12:30:03,login,Profile,305,2.0,iOS
1460,3933,2025-12-07 07:55:29,login,Home,495,2.0,Android
1461,2711,2025-07-05 09:28:48,login,Checkout,420,2.0,Android
1462,3484,2025-07-27 17:36:46,logout,Cart,401,2.0,iOS
1463,2648,2025-07-07 23:51:50,logout,Profile,158,1.0,iOS
1464,3775,2025-08-14 21:56:46,browse,Checkout,366,1.1,iOS
1465,420,2025-09-29 16:55:39,purchase,Profile,64,1.1,iOS
1466,3191,2025-12-22 22:09:31,browse,Cart,21,2.0,Android
1467,4247,2025-08-30 08:20:29,logout,Checkout,218,1.1,Android
1468,1375,2025-11-27 10:25:40,purchase,Home,329,2.0,Android
1469,1334,2025-12-13 14:28:27,search,Product,398,1.1,iOS
1470,4663,2025-11-01 07:29:18,logout,Product,308,2.0,Android
1471,2066,2025-10-24 02:39:01,search,Cart,148,2.0,iOS
1472,3132,2025-09-10 21:44:25,login,Cart,488,1.0,Android
1473,4908,2025-10-23 05:10:52,search,Home,142,1.2,Android
1474,3806,2025-10-12 12:01:12,login,Cart,119,1.1,iOS
1475,829,2025-11-11 11:05:58,browse,Checkout,81,2.0,Android
1476,3718,2025-10-16 10:51:27,purchase,Profile,317,1.0,Android
1477,3130,2025-12-16 03:08:58,purchase,Cart,133,1.1,Android
1478,1493,2025-09-19 11:20:52,purchase,Profile,187,1.1,Android
1479,3264,2025-11-25 05:27:07,logout,Profile,481,1.1,iOS
1480,1855,2025-08-20 02:59:51,logout,Cart,222,2.0,iOS
1481,4295,2025-07-29 19:56:56,purchase,Home,303,1.0,Android
1482,4737,2025-10-10 00:33:34,purchase,Profile,336,1.2,iOS
1483,3464,2025-11-26 13:51:07,search,Profile,570,2.0,iOS
1484,1070,2025-07-04 14:04:06,cart_add,Checkout,314,2.0,Android
1485,3741,2025-12-20 09:31:07,purchase,Cart,140,1.2,iOS
1486,2384,2025-12-14 07:53:39,cart_add,Product,160,1.2,iOS
1487,1676,2025-08-09 22:43:54,search,Profile,61,1.2,Android
1488,4552,2025-12-10 01:04:46,browse,Product,306,1.2,Android
1489,3158,2025-10-23 09:32:18,purchase,Product,368,1.2,iOS
1490,491,2025-08-28 14:57:48,purchase,Checkout,69,1.0,iOS
1491,2022,2025-08-20 15:32:38,login,Home,276,1.0,Android
1492,2330,2025-08-08 14:13:10,browse,Profile,80,1.2,iOS
1493,3378,2025-10-15 03:49:04,purchase,Product,433,2.0,iOS
1494,3946,2025-07-25 14:46:21,purchase,Profile,433,2.0,iOS
1495,1325,2025-09-19 22:43:23,cart_add,Checkout,61,2.0,iOS
1496,504,2025-08-15 01:28:48,search,Home,480,1.2,Android
1497,4334,2025-10-20 01:55:19,login,Cart,466,1.2,iOS
1498,786,2025-11-22 05:15:32,browse,Profile,357,1.2,iOS
1499,3801,2025-11-21 02:58:04,search,Profile,452,1.0,Android
1500,1150,2025-11-18 18:41:50,browse,Cart,183,1.2,Android
1501,159,2025-08-10 02:01:46,cart_add,Cart,379,1.0,Android
1502,1770,2025-09-20 16:00:02,logout,Cart,304,1.1,iOS
1503,1982,2025-08-26 03:28:40,browse,Checkout,326,1.2,Android
1504,12,2025-08-26 02:06:21,search,Checkout,509,1.0,Android
1505,1380,2025-08-09 23:15:26,search,Product,255,2.0,iOS
1506,2153,2025-11-09 04:01:15,purchase,Profile,93,2.0,iOS
1507,4215,2025-09-13 05:43:21,search,Profile,574,1.1,Android
1508,4107,2025-07-16 19:47:00,search,Home,333,1.1,Android
1509,4987,2025-12-08 10:06:21,logout,Cart,562,2.0,Android
1510,2558,2025-10-31 01:51:51,logout,Product,397,1.0,iOS
1511,2287,2025-09-22 20:44:19,logout,Profile,12,1.1,Android
1512,569,2025-08-28 08:37:18,login,Product,77,2.0,Android
1513,2042,2025-09-25 14:41:14,cart_add,Checkout,322,2.0,iOS
1514,3555,2025-12-17 23:28:00,purchase,Product,248,2.0,iOS
1515,4108,2025-11-17 15:01:24,logout,Home,259,1.2,Android
1516,2896,2025-12-27 01:48:00,browse,Product,298,1.2,iOS
1517,3291,2025-07-15 02:10:49,cart_add,Cart,139,1.2,Android
1518,2285,2025-08-19 14:31:09,browse,Cart,428,1.2,iOS
1519,898,2025-07-25 20:37:45,logout,Profile,564,1.0,iOS
1520,2352,2025-10-26 01:33:20,cart_add,Product,304,1.0,iOS
1521,2823,2025-10-14 23:03:02,browse,Product,435,1.2,Android
1522,2316,2025-08-21 13:54:09,login,Profile,449,2.0,iOS
1523,405,2025-10-08 21:03:52,browse,Profile,444,1.1,iOS
1524,1249,2025-08-22 18:52:55,search,Cart,274,1.1,Android
1525,1231,2025-08-17 07:20:08,cart_add,Cart,165,1.0,iOS
1526,1214,2025-07-03 15:14:35,search,Profile,594,1.0,iOS
1527,1048,2025-08-30 07:52:41,cart_add,Home,77,1.1,iOS
1528,753,2025-10-02 22:04:39,search,Checkout,565,1.0,Android
1529,2954,2025-10-02 16:40:59,browse,Cart,321,1.0,Android
1530,4670,2025-11-10 16:55:34,search,Home,545,1.2,iOS
1531,2311,2025-07-28 16:03:54,purchase,Home,476,1.2,iOS
1532,92,2025-07-27 02:17:58,purchase,Product,551,1.2,iOS
1533,3083,2025-07-01 13:53:56,login,Profile,335,1.2,Android
1534,4460,2025-08-22 18:11:51,logout,Profile,461,1.2,iOS
1535,1664,2025-09-26 10:55:52,cart_add,Cart,248,1.2,Android
1536,1623,2025-10-17 07:06:19,search,Cart,482,1.2,iOS
1537,3554,2025-09-05 00:00:24,search,Checkout,521,2.0,Android
1538,2916,2025-12-10 08:14:49,purchase,Cart,267,1.0,Android
1539,4051,2025-07-31 03:31:00,browse,Checkout,183,1.0,iOS
1540,3218,2025-11-01 07:50:47,search,Cart,552,1.2,iOS
1541,1532,2025-11-12 02:27:13,purchase,Home,243,1.1,Android
1542,3217,2025-07-29 07:56:08,login,Cart,48,1.1,Android
1543,3358,2025-12-11 19:20:53,cart_add,Home,223,1.2,iOS
1544,1714,2025-07-12 08:59:35,browse,Home,551,2.0,Android
1545,255,2025-07-15 15:02:29,logout,Profile,480,2.0,iOS
1546,1864,2025-11-17 19:14:18,search,Cart,177,1.2,Android
1547,943,2025-12-22 18:10:07,logout,Profile,575,1.2,Android
1548,4316,2025-12-03 10:12:51,purchase,Cart,578,1.0,iOS
1549,2399,2025-10-30 01:08:50,logout,Product,440,2.0,iOS
1550,4975,2025-12-14 02:44:13,search,Checkout,103,1.0,Android
1551,4673,2025-08-16 16:49:41,purchase,Product,25,1.0,Android
1552,3334,2025-10-24 09:13:49,cart_add,Checkout,367,1.1,iOS
1553,1803,2025-08-19 11:25:42,logout,Product,303,2.0,iOS
1554,833,2025-09-29 13:09:09,search,Home,326,1.2,Android
1555,4216,2025-10-19 20:03:07,logout,Home,508,1.2,Android
1556,499,2025-07-20 22:06:06,logout,Product,451,1.2,iOS
1557,2507,2025-11-22 04:54:54,purchase,Cart,81,1.0,iOS
1558,4672,2025-10-07 10:10:34,logout,Checkout,149,1.0,iOS
1559,2075,2025-11-25 14:57:08,search,Product,45,2.0,iOS
1560,762,2025-07-31 18:58:30,login,Cart,485,1.2,Android
1561,4821,2025-12-14 18:39:50,login,Cart,14,2.0,iOS
1562,1811,2025-12-10 20:15:55,browse,Product,119,2.0,iOS
1563,1759,2025-07-06 07:21:17,cart_add,Product,401,1.1,iOS
1564,115,2025-12-02 03:08:01,logout,Home,268,1.2,Android
1565,4649,2025-12-06 03:52:10,purchase,Profile,490,1.1,Android
1566,4027,2025-09-26 12:49:09,search,Cart,452,2.0,iOS
1567,3759,2025-11-12 13:06:11,cart_add,Profile,296,1.1,iOS
1568,4627,2025-09-26 15:30:24,login,Checkout,59,2.0,Android
1569,1790,2025-07-26 17:48:34,logout,Home,357,1.2,iOS
1570,2097,2025-11-02 14:03:29,login,Profile,327,2.0,Android
1571,2591,2025-12-03 18:35:02,browse,Product,164,1.1,Android
1572,1166,2025-07-20 12:28:43,logout,Home,207,1.0,Android
1573,929,2025-09-23 08:58:33,login,Home,537,2.0,Android
1574,911,2025-12-22 02:46:27,search,Product,361,1.0,Android
1575,91,2025-07-02 13:33:04,browse,Cart,459,1.2,Android
1576,1696,2025-08-29 05:43:30,cart_add,Checkout,528,2.0,iOS
1577,3456,2025-08-14 16:35:51,purchase,Home,447,1.0,iOS
1578,208,2025-10-11 15:56:24,browse,Checkout,52,1.1,Android
1579,16,2025-08-24 00:48:06,cart_add,Checkout,39,1.0,iOS
1580,2850,2025-08-30 19:18:01,cart_add,Profile,174,1.2,Android
1581,1346,2025-07-10 04:42:06,login,Checkout,306,2.0,iOS
1582,3365,2025-10-21 09:20:49,browse,Home,151,2.0,Android
1583,4969,2025-08-16 16:34:00,browse,Home,460,1.1,iOS
1584,2007,2025-10-07 14:41:23,purchase,Cart,151,2.0,Android
1585,3844,2025-07-23 21:02:02,browse,Checkout,106,2.0,iOS
1586,3890,2025-08-14 00:03:33,cart_add,Cart,368,1.0,Android
1587,4905,2025-11-14 12:08:05,logout,Profile,71,1.1,iOS
1588,1103,2025-10-16 08:39:35,cart_add,Home,66,1.2,Android
1589,4559,2025-10-23 21:01:48,logout,Checkout,20,1.1,Android
1590,2831,2025-08-17 15:04:29,browse,Cart,196,1.2,Android
1591,4512,2025-09-11 02:49:47,logout,Cart,50,1.0,iOS
1592,2561,2025-10-27 04:37:17,logout,Profile,349,1.0,Android
1593,1364,2025-09-02 03:48:25,login,Profile,524,1.1,Android
1594,3618,2025-09-08 05:28:44,cart_add,Cart,376,2.0,Android
1595,4305,2025-12-01 22:56:20,search,Checkout,42,1.2,iOS
1596,1845,2025-07-19 12:05:33,logout,Home,550,1.1,iOS
1597,1219,2025-12-15 06:29:39,cart_add,Profile,163,1.1,iOS
1598,4596,2025-10-21 03:31:49,browse,Cart,360,1.2,Android
1599,1443,2025-11-13 13:58:00,login,Home,52,1.2,Android
1600,4459,2025-10-16 20:38:02,login,Profile,388,2.0,Android
1601,2169,2025-08-19 11:19:12,login,Cart,582,1.1,iOS
1602,1212,2025-12-07 00:08:38,purchase,Product,523,1.2,Android
1603,3982,2025-12-20 21:30:30,cart_add,Cart,31,1.1,iOS
1604,1781,2025-12-03 14:55:29,search,Profile,496,1.0,iOS
1605,3888,2025-07-06 15:05:06,cart_add,Profile,459,1.0,iOS
1606,4095,2025-07-22 14:16:59,logout,Profile,341,1.2,Android
1607,1823,2025-09-25 00:56:03,search,Checkout,410,1.1,Android
1608,3303,2025-08-17 22:37:15,purchase,Profile,514,2.0,iOS
