transaction_id,customer_id,transaction_date,product_name,category,amount,quantity,payment_method,channel
19121,2629,2024-04-02,Tablet,Computing,167.23,1,Credit Card,Store
19122,65,2025-07-29,Phone,Audio,1201.41,3,Credit Card,Mobile App
19123,3804,2024-01-06,Speaker,Accessories,70.64,2,Credit Card,Store
19124,4775,2025-03-03,Tablet,Video,1085.05,2,PayPal,Mobile App
19125,2438,2025-05-28,Speaker,Accessories,1192.1,5,PayPal,Mobile App
19126,8,2024-11-11,Laptop,Video,1464.56,2,PayPal,Store
19127,4361,2025-04-17,Speaker,Accessories,1483.07,1,Cash,Store
19128,718,2025-09-10,Keyboard,Accessories,1875.97,1,Debit Card,Store
19129,2988,2025-10-16,Monitor,Video,416.06,4,Debit Card,Store
19130,3472,2025-04-05,Charger,Video,78.96,4,Cash,Mobile App
19131,65,2024-05-12,TV,Video,197.81,1,Credit Card,Online
19132,1811,2025-01-05,Mouse,Computing,131.13,5,Debit Card,Mobile App
19133,3858,2024-01-12,Phone,Audio,1074.33,5,Cash,Mobile App
19134,3889,2025-01-16,Tablet,Electronics,1100.63,2,Credit Card,Online
19135,2505,2025-07-11,Charger,Computing,619.83,1,Debit Card,Store
19136,2008,2024-02-19,Watch,Computing,1578.23,2,Cash,Online
19137,4988,2024-05-23,Laptop,Audio,619.17,2,Credit Card,Mobile App
19138,4010,2024-11-01,Mouse,Accessories,685.2,1,Cash,Online
19139,4950,2025-02-25,Keyboard,Audio,1117.2,3,Cash,Online
19140,1151,2024-05-20,Watch,Audio,824.42,4,Cash,Online
19141,4509,2024-04-25,Tablet,Electronics,1316.7,3,Cash,Online
19142,3013,2025-05-21,Mouse,Video,345.84,5,Cash,Mobile App
19143,1996,2024-03-05,Tablet,Video,1416.89,2,Credit Card,Online
19144,2829,2025-12-01,Phone,Electronics,437.86,4,Cash,Store
19145,2257,2024-08-16,TV,Electronics,1991.65,3,PayPal,Mobile App
19146,3284,2025-07-01,Headphones,Audio,1236.88,2,Credit Card,Store
19147,4344,2025-08-24,Laptop,Electronics,1695.84,4,Debit Card,Store
19148,3495,2024-12-08,TV,Video,968.55,2,PayPal,Mobile App
19149,765,2025-05-10,Camera,Video,686.83,4,Debit Card,Online
19150,4371,2024-03-22,Speaker,Audio,1368.14,2,Debit Card,Mobile App
19151,2896,2025-12-11,Tablet,Computing,275.76,1,PayPal,Store
19152,4832,2025-06-03,Mouse,Audio,1831.37,5,Cash,Online
19153,3938,2024-06-26,Keyboard,Accessories,1241.34,2,PayPal,Store
19154,3978,2025-09-29,Tablet,Video,680.14,5,Debit Card,Mobile App
19155,30,2024-02-14,Speaker,Audio,791.04,5,Debit Card,Online
19156,3998,2025-04-21,Monitor,Computing,1331.27,4,Cash,Store
19157,170,2024-03-16,Watch,Accessories,412.69,4,Debit Card,Mobile App
19158,4270,2024-09-18,Charger,Audio,1332.81,1,Cash,Mobile App
19159,2875,2025-07-09,Watch,Accessories,372.42,2,Credit Card,Store
19160,1770,2025-08-03,Camera,Audio,1451.4,1,Credit Card,Online
19161,294,2025-05-03,Tablet,Computing,1958.03,5,Credit Card,Store
19162,2795,2024-12-20,Monitor,Computing,1322.39,2,Credit Card,Online
19163,1391,2025-07-11,Mouse,Computing,171.97,4,Cash,Online
19164,2926,2024-07-07,Keyboard,Audio,94.16,2,Credit Card,Online
19165,4095,2025-02-09,Mouse,Audio,1028.69,2,Cash,Mobile App
19166,1132,2024-11-04,Charger,Accessories,348.75,2,Credit Card,Mobile App
19167,3927,2024-09-15,TV,Accessories,857.65,5,PayPal,Online
19168,4061,2025-02-11,Tablet,Accessories,532.68,5,Debit Card,Online
19169,1255,2024-02-21,Camera,Audio,552.82,2,Debit Card,Store
19170,1556,2025-04-17,Headphones,Audio,1289.67,2,Cash,Mobile App
19171,791,2024-06-06,Camera,Computing,720.42,3,Credit Card,Mobile App
19172,4675,2025-07-13,Mouse,Computing,920.78,5,Credit Card,Mobile App
19173,661,2025-04-09,Monitor,Accessories,849.02,1,PayPal,Mobile App
19174,3511,2025-01-24,Headphones,Computing,1803.32,5,Cash,Store
19175,386,2025-02-09,Phone,Electronics,110.44,2,PayPal,Store
19176,819,2025-10-31,Tablet,Electronics,1685.15,3,PayPal,Store
19177,2533,2024-06-05,Laptop,Electronics,1288.72,3,Credit Card,Store
19178,470,2024-01-26,Laptop,Accessories,264.73,2,PayPal,Online
19179,2434,2025-09-20,Keyboard,Accessories,433.21,4,Debit Card,Online
19180,3880,2025-08-16,Phone,Video,325.74,4,Debit Card,Online
19181,4942,2025-09-27,Phone,Accessories,1896.4,2,PayPal,Mobile App
19182,4869,2025-12-24,Camera,Electronics,1329.0,2,Credit Card,Mobile App
19183,859,2024-08-31,Keyboard,Electronics,729.68,3,Cash,Online
19184,556,2024-07-18,Monitor,Computing,1790.36,5,Debit Card,Store
19185,3942,2024-01-03,Watch,Accessories,762.18,5,PayPal,Store
19186,1005,2025-07-03,Laptop,Audio,1497.36,1,Cash,Online
19187,1997,2024-01-11,Charger,Accessories,99.19,1,Cash,Store
19188,100,2025-01-11,Speaker,Computing,1158.53,3,Credit Card,Online
19189,1456,2024-02-11,Laptop,Accessories,1813.97,5,PayPal,Store
19190,418,2024-11-01,Headphones,Computing,882.76,3,PayPal,Store
19191,4501,2024-12-25,Laptop,Electronics,900.11,1,Debit Card,Online
19192,2719,2024-09-04,Watch,Computing,261.25,1,Cash,Mobile App
19193,3324,2024-08-28,Keyboard,Video,574.35,2,Cash,Mobile App
19194,1276,2024-02-04,Laptop,Electronics,1090.44,3,PayPal,Store
19195,2057,2024-02-21,Watch,Audio,810.91,3,PayPal,Mobile App
19196,2154,2025-01-17,Charger,Video,670.1,2,Cash,Mobile App
19197,1256,2025-08-10,Monitor,Electronics,1692.0,5,Cash,Store
19198,4981,2025-08-24,Laptop,Electronics,1085.59,5,Debit Card,Store
19199,3796,2024-04-17,Headphones,Electronics,249.59,4,Credit Card,Store
19200,887,2025-05-27,Headphones,Audio,635.75,4,PayPal,Online
19201,3538,2025-07-11,Mouse,Computing,284.71,5,PayPal,Online
19202,1179,2024-04-10,Headphones,Computing,1514.43,1,Debit Card,Online
19203,1912,2025-07-20,Watch,Accessories,1491.73,4,PayPal,Store
19204,3169,2024-07-29,Monitor,Accessories,189.44,3,Cash,Mobile App
19205,2886,2024-12-19,Charger,Accessories,1499.6,3,Credit Card,Store
19206,68,2024-11-24,Camera,Computing,1116.69,3,PayPal,Online
19207,258,2024-08-25,Charger,Accessories,521.62,1,PayPal,Store
19208,3312,2025-09-10,Mouse,Audio,1239.52,3,Credit Card,Online
19209,1248,2025-05-21,Headphones,Video,214.14,1,PayPal,Mobile App
19210,4419,2025-07-18,Speaker,Accessories,1907.02,1,PayPal,Mobile App
19211,347,2025-03-07,Charger,Video,134.03,1,PayPal,Store
19212,1084,2024-07-05,Speaker,Accessories,739.14,3,Credit Card,Store
19213,4483,2025-01-14,Tablet,Audio,1847.11,1,Debit Card,Store
19214,4041,2024-10-13,Monitor,Audio,287.98,5,Credit Card,Store
19215,712,2025-05-22,Laptop,Electronics,52.21,4,PayPal,Mobile App
19216,1288,2024-12-31,TV,Electronics,1551.71,3,Credit Card,Mobile App
19217,3040,2025-12-16,Phone,Audio,1766.86,1,Credit Card,Online
19218,2904,2025-07-01,Tablet,Video,360.63,2,PayPal,Mobile App
19219,3528,2025-02-17,Mouse,Electronics,366.54,1,Cash,Mobile App
19220,3842,2025-08-12,Phone,Computing,263.16,4,Cash,Online
19221,4224,2024-09-04,Speaker,Electronics,909.52,2,Debit Card,Mobile App
19222,4705,2024-05-25,Phone,Accessories,929.15,5,PayPal,Store
19223,4243,2025-10-03,Speaker,Video,1768.73,1,PayPal,Store
19224,3661,2025-11-09,Tablet,Accessories,550.87,5,Debit Card,Mobile App
19225,3179,2025-11-11,Phone,Electronics,1232.47,4,Cash,Mobile App
19226,280,2024-08-26,Keyboard,Video,1739.21,2,Debit Card,Store
19227,3336,2024-06-21,Mouse,Accessories,928.33,5,Debit Card,Store
19228,2121,2024-05-04,Camera,Video,1212.8,1,Debit Card,Online
19229,3223,2024-03-13,Monitor,Video,927.39,3,PayPal,Online
19230,2057,2024-05-25,Headphones,Computing,1829.22,3,Debit Card,Online
19231,1565,2024-07-17,Phone,Accessories,56.04,4,Credit Card,Mobile App
19232,326,2025-12-03,Camera,Audio,832.09,2,Debit Card,Store
19233,236,2025-02-19,Speaker,Computing,1504.33,3,Credit Card,Online
19234,4412,2025-01-04,Headphones,Video,1540.08,5,Debit Card,Store
19235,4519,2025-12-09,Camera,Electronics,332.21,5,PayPal,Mobile App
19236,914,2025-01-27,Laptop,Audio,1717.7,3,Debit Card,Mobile App
19237,1481,2025-06-09,Keyboard,Electronics,1261.31,4,Credit Card,Mobile App
19238,3430,2024-06-08,Tablet,Computing,777.55,5,Debit Card,Mobile App
19239,1332,2024-06-07,Tablet,Computing,653.25,1,PayPal,Mobile App
19240,1960,2025-07-22,Headphones,Electronics,143.32,2,PayPal,Online
19241,747,2024-08-14,Watch,Video,1851.04,4,PayPal,Store
19242,2569,2025-10-13,Speaker,Accessories,461.79,5,PayPal,Store
19243,87,2024-11-25,Mouse,Audio,736.2,1,Cash,Store
19244,2794,2024-06-06,Monitor,Video,454.2,3,Cash,Store
19245,4016,2025-05-02,Mouse,Computing,1825.73,3,Debit Card,Store
19246,1475,2025-01-20,Charger,Computing,485.34,5,Debit Card,Online
19247,2230,2025-02-18,Headphones,Video,1696.45,4,Debit Card,Mobile App
19248,997,2025-02-11,TV,Electronics,1385.02,5,Credit Card,Online
19249,4405,2025-04-07,Tablet,Accessories,1203.5,1,Cash,Mobile App
19250,127,2025-03-09,Keyboard,Video,147.88,1,Debit Card,Mobile App
19251,3631,2024-04-28,Phone,Electronics,627.7,3,Credit Card,Mobile App
19252,1660,2025-02-28,Laptop,Audio,88.28,1,Cash,Store
19253,226,2025-03-27,Headphones,Accessories,1817.95,4,Cash,Mobile App
19254,97,2025-08-31,Mouse,Video,630.94,5,PayPal,Online
19255,1707,2025-07-07,Headphones,Audio,1767.73,4,Cash,Store
19256,3619,2024-08-09,Tablet,Electronics,1242.16,1,Cash,Store
19257,46,2024-06-21,Keyboard,Computing,1610.1,2,Debit Card,Online
19258,3286,2025-12-25,TV,Computing,730.65,2,Cash,Store
19259,4593,2025-05-07,Laptop,Video,1789.39,3,PayPal,Online
19260,3577,2024-06-08,Phone,Accessories,187.95,4,Debit Card,Store
19261,4929,2025-04-04,TV,Computing,96.01,2,PayPal,Mobile App
19262,4461,2024-09-30,Phone,Video,1496.18,3,Cash,Online
19263,305,2024-07-12,Monitor,Video,883.69,5,PayPal,Online
19264,518,2024-12-03,Camera,Computing,1117.73,5,PayPal,Mobile App
19265,1169,2024-03-02,TV,Accessories,1224.51,4,PayPal,Mobile App
19266,2162,2025-05-20,Camera,Computing,1276.18,4,PayPal,Mobile App
19267,574,2025-07-28,Speaker,Computing,1490.64,4,PayPal,Mobile App
19268,647,2025-11-01,Mouse,Electronics,1935.2,5,Credit Card,Online
19269,4951,2024-08-22,Charger,Accessories,1181.26,1,Cash,Online
19270,4710,2024-08-06,TV,Electronics,1112.49,3,Credit Card,Mobile App
19271,696,2025-02-05,Monitor,Computing,376.54,2,Credit Card,Online
19272,2422,2025-09-23,Speaker,Accessories,1284.42,4,Credit Card,Mobile App
19273,984,2025-02-02,Monitor,Accessories,343.61,4,Debit Card,Store
19274,4207,2024-07-15,Speaker,Accessories,503.61,3,PayPal,Mobile App
19275,2928,2025-06-12,Charger,Computing,1907.01,4,Cash,Mobile App
19276,4090,2025-02-01,Charger,Computing,1309.12,5,Debit Card,Online
19277,1642,2025-11-27,Mouse,Electronics,214.07,3,Credit Card,Online
19278,1713,2025-10-28,Monitor,Video,1388.63,2,PayPal,Mobile App
19279,1149,2025-03-11,Headphones,Audio,1842.74,2,Debit Card,Online
19280,4406,2024-01-11,Phone,Audio,1672.2,5,PayPal,Store
19281,4898,2024-12-25,Tablet,Computing,1044.16,5,Cash,Online
19282,995,2025-03-13,Watch,Computing,724.62,5,PayPal,Online
19283,1127,2024-04-20,TV,Computing,934.6,3,Cash,Store
19284,4631,2024-12-20,Camera,Audio,1333.46,5,Credit Card,Store
19285,4447,2024-04-17,Laptop,Computing,1592.54,3,Debit Card,Store
19286,1253,2025-08-16,Keyboard,Video,31.73,1,Credit Card,Mobile App
19287,20,2024-09-10,Monitor,Accessories,1341.3,5,Cash,Online
19288,118,2025-04-27,Camera,Electronics,34.96,2,PayPal,Store
19289,4526,2024-02-24,Headphones,Audio,1504.99,2,PayPal,Mobile App
19290,1109,2024-11-07,Phone,Electronics,1064.97,1,Cash,Mobile App
19291,601,2024-08-15,Mouse,Electronics,73.47,2,Debit Card,Store
19292,1020,2025-09-25,Watch,Electronics,826.68,4,Cash,Online
19293,3655,2025-03-10,Phone,Video,850.86,2,Credit Card,Store
19294,2812,2025-10-05,Mouse,Electronics,1323.89,3,Debit Card,Mobile App
19295,3005,2025-02-06,Watch,Electronics,560.86,4,Debit Card,Online
19296,1790,2024-11-22,Tablet,Computing,1538.43,4,Cash,Store
19297,4442,2024-05-18,Charger,Computing,1289.57,3,PayPal,Mobile App
19298,753,2025-02-01,Keyboard,Video,915.9,4,Debit Card,Mobile App
19299,4090,2025-10-02,Tablet,Video,779.23,4,PayPal,Online
19300,1772,2025-12-20,Laptop,Electronics,1611.71,5,Cash,Store
19301,3455,2025-04-05,Phone,Computing,1416.55,3,Cash,Online
19302,1044,2024-05-24,Watch,Electronics,143.55,4,Cash,Online
19303,2867,2024-09-03,Camera,Accessories,1374.27,5,Cash,Mobile App
19304,2342,2025-10-05,Keyboard,Audio,667.33,5,Credit Card,Mobile App
19305,3646,2024-05-07,Headphones,Accessories,932.11,2,Credit Card,Online
19306,2783,2025-05-27,Watch,Computing,924.99,1,Debit Card,Online
19307,324,2025-05-27,Mouse,Accessories,1086.92,1,Debit Card,Store
19308,4710,2024-08-10,Keyboard,Audio,1591.39,1,PayPal,Store
19309,3401,2024-03-05,Phone,Electronics,490.73,4,Credit Card,Mobile App
19310,4686,2025-11-22,Laptop,Video,998.73,3,Cash,Online
19311,1483,2025-06-18,Camera,Audio,1218.66,3,Cash,Mobile App
19312,317,2025-12-18,Laptop,Computing,1041.49,1,PayPal,Store
19313,2122,2025-10-31,Watch,Electronics,1969.14,4,Credit Card,Online
19314,2867,2024-01-23,Laptop,Electronics,1100.32,1,Credit Card,Mobile App
19315,172,2025-02-23,Phone,Computing,1532.02,2,Credit Card,Store
19316,4567,2024-07-13,Charger,Accessories,1335.65,3,Credit Card,Online
19317,1771,2025-01-15,Mouse,Accessories,1771.68,5,Debit Card,Mobile App
19318,1302,2024-11-07,TV,Video,1216.87,2,PayPal,Mobile App
19319,3977,2025-06-24,Monitor,Audio,1462.48,4,Credit Card,Mobile App
19320,1493,2025-08-07,Tablet,Video,1856.49,2,Debit Card,Online
19321,1759,2025-04-14,Monitor,Audio,283.11,4,PayPal,Online
19322,1331,2025-12-09,Headphones,Accessories,761.42,5,Debit Card,Online
19323,1419,2024-08-20,Keyboard,Video,1774.47,4,Debit Card,Online
19324,3653,2024-10-24,Charger,Video,1609.39,1,PayPal,Online
19325,3763,2025-08-12,Camera,Audio,266.64,1,PayPal,Online
19326,4757,2024-10-22,Speaker,Audio,738.88,1,Credit Card,Online
19327,4910,2025-02-23,Tablet,Video,394.91,3,PayPal,Mobile App
19328,4712,2024-05-24,Tablet,Video,978.68,1,Cash,Online
19329,1804,2025-04-28,Headphones,Video,1271.44,5,Credit Card,Mobile App
19330,2604,2024-08-05,Charger,Audio,1407.82,5,Cash,Store
19331,3251,2024-10-13,Charger,Video,1976.14,2,PayPal,Mobile App
19332,4854,2024-06-14,Camera,Electronics,1011.89,2,Debit Card,Store
19333,864,2024-06-16,Watch,Audio,616.89,1,Debit Card,Online
19334,3300,2024-06-18,Speaker,Computing,1108.97,2,Cash,Mobile App
19335,3508,2025-12-24,Charger,Accessories,645.27,3,Debit Card,Store
19336,1372,2025-08-30,Keyboard,Video,474.91,1,PayPal,Store
19337,1528,2025-06-24,TV,Accessories,279.12,3,Credit Card,Mobile App
19338,3662,2024-09-09,Keyboard,Audio,1682.47,5,PayPal,Mobile App
19339,4258,2024-09-21,TV,Electronics,1935.43,5,PayPal,Store
19340,2273,2025-05-04,Speaker,Computing,624.36,3,PayPal,Online
19341,228,2024-11-22,Speaker,Computing,1747.92,5,Debit Card,Store
19342,3636,2025-06-01,Camera,Video,1329.02,1,Credit Card,Mobile App
19343,535,2024-10-02,Camera,Video,1145.7,2,Credit Card,Store
19344,2282,2024-05-25,Monitor,Computing,1399.21,1,Credit Card,Store
19345,152,2025-11-05,Keyboard,Accessories,1426.0,3,Cash,Online
19346,4602,2024-12-08,Speaker,Computing,1410.19,4,Credit Card,Store
19347,1161,2024-12-16,TV,Video,1118.46,5,Credit Card,Store
19348,2754,2025-08-23,Keyboard,Accessories,751.91,2,Debit Card,Store
19349,264,2024-07-15,Camera,Computing,1901.53,2,Cash,Store
19350,3790,2025-10-09,Speaker,Audio,127.74,5,Debit Card,Mobile App
19351,725,2024-04-27,Laptop,Computing,674.76,5,PayPal,Mobile App
19352,1501,2025-07-13,Mouse,Computing,456.99,5,Cash,Mobile App
19353,2917,2024-03-28,Camera,Audio,993.14,3,Cash,Online
19354,3491,2025-04-04,Monitor,Accessories,1691.82,5,Debit Card,Mobile App
19355,1495,2025-10-01,Tablet,Accessories,84.54,2,Debit Card,Mobile App
19356,4090,2025-03-30,TV,Audio,504.23,1,PayPal,Mobile App
19357,2296,2024-05-13,Laptop,Audio,1474.17,5,Credit Card,Store
19358,4205,2025-11-22,Laptop,Computing,1316.41,1,Credit Card,Store
19359,3464,2024-10-16,Laptop,Video,456.69,1,Credit Card,Mobile App
19360,1953,2024-12-18,Headphones,Video,383.15,1,Credit Card,Store
19361,4436,2025-04-12,TV,Video,269.46,1,Debit Card,Online
19362,3048,2024-11-06,Headphones,Audio,63.22,2,Debit Card,Store
19363,3945,2024-06-15,Mouse,Audio,1249.99,4,Debit Card,Store
19364,453,2025-05-04,Monitor,Audio,1301.75,4,PayPal,Store
19365,2157,2025-08-30,Speaker,Audio,401.89,1,Cash,Store
19366,3862,2025-07-22,Watch,Computing,470.72,5,Credit Card,Store
19367,4493,2024-11-01,Speaker,Accessories,1845.24,5,PayPal,Mobile App
19368,2963,2024-04-08,Watch,Video,310.96,4,Credit Card,Online
19369,780,2024-11-15,Monitor,Audio,1624.36,3,PayPal,Online
19370,466,2024-11-24,Monitor,Video,1700.46,1,PayPal,Store
19371,3801,2025-08-08,Laptop,Accessories,1577.17,2,Debit Card,Online
19372,4765,2025-08-15,Camera,Audio,65.02,4,Credit Card,Online
19373,4624,2025-11-22,Keyboard,Video,792.89,3,Credit Card,Mobile App
19374,3636,2025-01-26,Charger,Computing,492.87,4,Cash,Store
19375,1074,2024-09-30,Monitor,Audio,302.56,4,Debit Card,Online
19376,418,2025-08-06,Keyboard,Electronics,721.29,3,Cash,Online
19377,4162,2024-05-15,Laptop,Accessories,724.38,4,Credit Card,Store
19378,1816,2025-12-03,Watch,Video,374.64,2,PayPal,Store
19379,1538,2024-03-24,Watch,Video,1086.92,5,Debit Card,Store
19380,35,2025-08-12,TV,Video,553.12,5,Debit Card,Online
19381,3646,2025-08-21,Keyboard,Video,1720.19,1,Debit Card,Store
19382,2774,2025-04-16,Phone,Accessories,1644.3,4,Debit Card,Online
19383,2048,2024-01-18,Speaker,Electronics,1914.03,1,Cash,Store
19384,4222,2024-07-15,Laptop,Electronics,504.57,1,Debit Card,Store
19385,2413,2024-09-14,Mouse,Accessories,205.29,3,Credit Card,Online
19386,295,2025-09-18,Mouse,Computing,1705.66,4,PayPal,Mobile App
19387,479,2024-09-15,Keyboard,Audio,1232.5,4,Credit Card,Online
19388,1355,2024-12-27,Charger,Electronics,218.86,2,Cash,Online
19389,829,2025-10-01,Headphones,Video,1404.14,5,PayPal,Online
19390,817,2024-09-12,Camera,Video,1283.45,4,Debit Card,Store
19391,3038,2025-05-04,Headphones,Electronics,1563.2,2,PayPal,Online
19392,3877,2024-09-18,Watch,Computing,624.63,1,Credit Card,Store
19393,2809,2025-07-22,Mouse,Electronics,1395.25,5,Debit Card,Online
19394,561,2024-09-21,Laptop,Electronics,276.21,3,Debit Card,Store
19395,3254,2024-03-29,Speaker,Audio,518.58,2,Cash,Online
19396,2730,2025-05-18,Camera,Video,22.11,3,Cash,Mobile App
19397,1305,2025-09-12,Laptop,Accessories,1478.51,1,Debit Card,Store
19398,4766,2024-11-10,Watch,Video,1372.37,4,Debit Card,Store
19399,4301,2024-09-07,Keyboard,Accessories,1572.42,4,Cash,Store
19400,2577,2025-03-17,Tablet,Computing,356.55,3,PayPal,Store
19401,2078,2025-06-05,Watch,Video,1545.35,1,Cash,Mobile App
19402,2204,2025-04-08,Mouse,Electronics,73.44,3,Cash,Mobile App
19403,1142,2025-10-19,Mouse,Video,692.6,5,Credit Card,Mobile App
19404,1940,2025-12-09,Charger,Video,1856.13,4,Cash,Store
19405,3735,2025-06-29,Phone,Audio,1452.03,3,Debit Card,Mobile App
19406,27,2024-07-26,Mouse,Electronics,1018.04,3,Credit Card,Mobile App
19407,2718,2025-07-04,Speaker,Accessories,731.8,4,Cash,Online
19408,4276,2024-11-27,Phone,Video,104.55,4,Credit Card,Mobile App
19409,4024,2025-03-09,Monitor,Video,211.32,3,Debit Card,Online
19410,2356,2025-02-21,Monitor,Audio,906.49,2,Debit Card,Mobile App
19411,3847,2025-10-21,Charger,Audio,699.36,5,Cash,Online
19412,1534,2024-10-16,Camera,Computing,1775.74,5,Debit Card,Mobile App
19413,4830,2025-10-12,TV,Computing,1096.1,1,Credit Card,Online
19414,1918,2025-09-21,TV,Computing,1163.47,2,Cash,Mobile App
19415,3577,2025-04-09,Watch,Accessories,1974.65,2,Credit Card,Store
19416,2022,2025-06-15,Keyboard,Electronics,1552.6,5,PayPal,Store
19417,2731,2025-03-27,Phone,Computing,1406.1,4,PayPal,Mobile App
19418,4247,2024-09-18,Headphones,Video,1987.02,5,PayPal,Online
19419,52,2025-10-12,Watch,Electronics,726.51,5,Cash,Mobile App
19420,3473,2024-03-09,Watch,Computing,1538.48,5,Credit Card,Online
19421,3796,2025-06-07,Tablet,Computing,110.77,3,Cash,Online
19422,1275,2024-07-30,Mouse,Accessories,1399.64,4,Debit Card,Store
19423,4018,2023-12-29,Camera,Electronics,181.12,2,PayPal,Store
19424,765,2024-06-03,Laptop,Audio,1024.37,4,Credit Card,Store
19425,4029,2024-04-12,Keyboard,Electronics,1197.82,1,Credit Card,Online
19426,2800,2024-10-17,Tablet,Accessories,1844.15,4,Cash,Store
19427,4863,2024-12-23,Keyboard,Audio,984.44,3,Debit Card,Store
19428,3488,2024-09-07,Mouse,Audio,648.32,3,PayPal,Store
19429,386,2024-05-30,Camera,Computing,18.02,5,Credit Card,Store
19430,2606,2025-02-03,Laptop,Electronics,847.21,4,Credit Card,Store
19431,3310,2024-02-23,Charger,Audio,1249.19,5,PayPal,Store
19432,4128,2025-05-02,Mouse,Computing,330.53,1,Debit Card,Online
19433,2123,2025-08-01,Phone,Audio,1188.65,5,PayPal,Online
19434,4445,2024-08-09,Keyboard,Electronics,1084.33,5,Debit Card,Online
19435,2061,2024-10-03,TV,Video,247.55,5,PayPal,Mobile App
19436,4369,2025-05-31,Speaker,Audio,1915.9,2,Cash,Store
19437,1339,2025-06-12,Headphones,Computing,1649.49,2,Credit Card,Store
19438,1280,2024-07-15,Charger,Accessories,158.93,1,Credit Card,Online
19439,3681,2025-02-11,Phone,Accessories,897.44,5,Credit Card,Online
19440,557,2025-09-12,Watch,Accessories,499.25,3,PayPal,Store
19441,485,2024-01-09,Monitor,Accessories,378.29,5,Debit Card,Store
19442,2600,2024-10-05,Tablet,Accessories,335.02,4,Cash,Mobile App
19443,84,2024-12-31,Monitor,Electronics,1815.46,3,PayPal,Store
19444,3057,2024-03-19,Monitor,Audio,1415.59,5,PayPal,Mobile App
19445,3582,2024-03-08,Mouse,Accessories,1199.59,1,PayPal,Store
19446,4336,2024-06-14,Phone,Audio,1026.3,5,Credit Card,Mobile App
19447,804,2025-11-28,Watch,Audio,1768.26,3,Credit Card,Online
19448,529,2025-09-21,Speaker,Video,824.71,2,Debit Card,Online
19449,4758,2024-05-05,Speaker,Accessories,958.65,4,Cash,Store
19450,1917,2025-11-17,TV,Audio,1290.1,3,Credit Card,Online
19451,1074,2025-01-13,TV,Audio,746.31,5,PayPal,Store
19452,3018,2024-11-18,Monitor,Computing,911.39,3,PayPal,Online
19453,770,2025-03-09,Charger,Audio,1744.66,4,Credit Card,Store
19454,214,2025-10-11,Monitor,Accessories,222.69,4,Cash,Mobile App
19455,3103,2023-12-30,Monitor,Electronics,1657.77,5,Cash,Mobile App
19456,1965,2024-04-14,Laptop,Electronics,1446.52,3,Cash,Online
19457,3378,2025-02-26,Keyboard,Accessories,1419.39,5,Credit Card,Online
19458,1096,2025-11-05,Charger,Accessories,91.98,4,PayPal,Mobile App
19459,1630,2025-11-01,Headphones,Video,680.92,3,Debit Card,Mobile App
19460,2081,2024-09-18,TV,Audio,802.76,5,Cash,Online
19461,1063,2024-01-17,Speaker,Computing,1165.23,1,Debit Card,Mobile App
19462,2848,2024-07-20,Monitor,Computing,382.84,2,PayPal,Mobile App
19463,3796,2024-08-09,Charger,Video,18.66,5,Credit Card,Online
19464,4994,2024-07-23,Mouse,Audio,1898.27,1,Debit Card,Mobile App
19465,16,2024-04-06,Watch,Computing,1235.49,3,Credit Card,Store
19466,1488,2024-04-04,Camera,Accessories,1922.32,4,Credit Card,Mobile App
19467,2061,2024-11-26,Watch,Computing,1679.03,2,PayPal,Online
19468,1391,2025-12-25,Watch,Video,1052.83,4,Debit Card,Mobile App
19469,4826,2025-07-03,Charger,Computing,1078.01,4,PayPal,Online
19470,4380,2025-11-28,Watch,Computing,1813.37,2,PayPal,Online
19471,3974,2024-06-14,Camera,Video,56.92,4,Debit Card,Mobile App
19472,4434,2025-05-28,Charger,Accessories,1622.24,2,Credit Card,Store
19473,2570,2024-06-20,Speaker,Accessories,288.5,4,Credit Card,Online
19474,4710,2024-08-17,TV,Video,1790.28,1,PayPal,Mobile App
19475,4698,2024-06-02,Phone,Video,660.48,3,Credit Card,Mobile App
19476,2875,2025-11-19,Speaker,Electronics,332.07,3,PayPal,Mobile App
19477,4113,2025-02-05,Tablet,Video,520.19,4,Debit Card,Store
19478,226,2024-07-31,Headphones,Electronics,1557.66,3,Cash,Store
19479,4205,2024-10-01,Monitor,Video,494.64,5,Credit Card,Store
19480,4587,2024-08-07,Charger,Accessories,800.47,4,Credit Card,Store
19481,3934,2024-09-15,TV,Electronics,1294.91,2,Credit Card,Store
19482,3334,2024-12-17,Monitor,Computing,703.96,2,Debit Card,Mobile App
19483,3994,2024-05-06,Speaker,Video,912.42,2,Cash,Store
19484,915,2025-03-14,TV,Video,513.91,2,Debit Card,Online
19485,2649,2025-01-29,Tablet,Computing,55.57,2,PayPal,Mobile App
19486,4447,2024-08-25,Charger,Computing,1584.45,1,Credit Card,Store
19487,4860,2024-10-31,Watch,Video,630.6,3,Debit Card,Mobile App
19488,1890,2025-05-30,Speaker,Audio,617.26,3,PayPal,Online
19489,548,2025-11-19,Phone,Accessories,1680.04,3,Credit Card,Online
19490,3572,2024-09-17,Tablet,Audio,235.68,4,PayPal,Mobile App
19491,3357,2024-04-12,Laptop,Audio,1102.43,3,Credit Card,Online
19492,3533,2025-12-03,Camera,Audio,351.49,3,Cash,Store
19493,2632,2024-07-21,Laptop,Computing,1265.44,2,Debit Card,Store
19494,1054,2024-02-25,Tablet,Accessories,858.78,2,PayPal,Online
